Phytochemicals,Link
Phlogacanthus thyrsiformis,https://cb.imsc.res.in/imppat/therapeutics/Phlogacanthus%20thyrsiformis
Phlomoides umbrosa,https://cb.imsc.res.in/imppat/therapeutics/Phlomoides%20umbrosa
Phoenix dactylifera,https://cb.imsc.res.in/imppat/therapeutics/Phoenix%20dactylifera
Phoenix paludosa,https://cb.imsc.res.in/imppat/therapeutics/Phoenix%20paludosa
Phoenix sylvestris,https://cb.imsc.res.in/imppat/therapeutics/Phoenix%20sylvestris
Pholidota articulata,https://cb.imsc.res.in/imppat/therapeutics/Pholidota%20articulata
Pholidota imbricata,https://cb.imsc.res.in/imppat/therapeutics/Pholidota%20imbricata
Photinia bodinieri,https://cb.imsc.res.in/imppat/therapeutics/Photinia%20bodinieri
Phragmites australis,https://cb.imsc.res.in/imppat/therapeutics/Phragmites%20australis
Phyla nodiflora,https://cb.imsc.res.in/imppat/therapeutics/Phyla%20nodiflora
Phyllanthus acidus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20acidus
Phyllanthus amarus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20amarus
Phyllanthus debilis,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20debilis
Phyllanthus distichus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20distichus
Phyllanthus emblica,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20emblica
Phyllanthus fraternus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20fraternus
Phyllanthus muellerianus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20muellerianus
Phyllanthus niruri,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20niruri
Phyllanthus reticulatus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20reticulatus
Phyllanthus tenellus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20tenellus
Phyllanthus urinaria,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20urinaria
Phyllanthus virgatus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20virgatus
Phyllanthus wightianus,https://cb.imsc.res.in/imppat/therapeutics/Phyllanthus%20wightianus
Phyllodium pulchellum,https://cb.imsc.res.in/imppat/therapeutics/Phyllodium%20pulchellum
Physalis alkekengi,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20alkekengi
Physalis angulata,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20angulata
Physalis indica,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20indica
Physalis ixocarpa,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20ixocarpa
Physalis minima,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20minima
Physalis peruviana,https://cb.imsc.res.in/imppat/therapeutics/Physalis%20peruviana
Physocarpus opulifolius,https://cb.imsc.res.in/imppat/therapeutics/Physocarpus%20opulifolius
Physochlaina praealta,https://cb.imsc.res.in/imppat/therapeutics/Physochlaina%20praealta
Physostigma venenosum,https://cb.imsc.res.in/imppat/therapeutics/Physostigma%20venenosum
Phytolacca acinosa,https://cb.imsc.res.in/imppat/therapeutics/Phytolacca%20acinosa
Picea abies,https://cb.imsc.res.in/imppat/therapeutics/Picea%20abies
Picea engelmannii,https://cb.imsc.res.in/imppat/therapeutics/Picea%20engelmannii
Picea sitchensis,https://cb.imsc.res.in/imppat/therapeutics/Picea%20sitchensis
Picrasma javanica,https://cb.imsc.res.in/imppat/therapeutics/Picrasma%20javanica
Picrasma quassioides,https://cb.imsc.res.in/imppat/therapeutics/Picrasma%20quassioides
Picris hieracioides,https://cb.imsc.res.in/imppat/therapeutics/Picris%20hieracioides
Picrorhiza kurroa,https://cb.imsc.res.in/imppat/therapeutics/Picrorhiza%20kurroa
Picrorhiza kurrooa,https://cb.imsc.res.in/imppat/therapeutics/Picrorhiza%20kurrooa
Pieris formosa,https://cb.imsc.res.in/imppat/therapeutics/Pieris%20formosa
Pilocarpus microphyllus,https://cb.imsc.res.in/imppat/therapeutics/Pilocarpus%20microphyllus
Pimenta dioica,https://cb.imsc.res.in/imppat/therapeutics/Pimenta%20dioica
Pimenta racemosa,https://cb.imsc.res.in/imppat/therapeutics/Pimenta%20racemosa
Pimpinella acuminata,https://cb.imsc.res.in/imppat/therapeutics/Pimpinella%20acuminata
Pimpinella anisum,https://cb.imsc.res.in/imppat/therapeutics/Pimpinella%20anisum
Pimpinella diversifolia,https://cb.imsc.res.in/imppat/therapeutics/Pimpinella%20diversifolia
Pimpinella heyneana,https://cb.imsc.res.in/imppat/therapeutics/Pimpinella%20heyneana
Pimpinella saxifraga,https://cb.imsc.res.in/imppat/therapeutics/Pimpinella%20saxifraga
Pinda concanensis,https://cb.imsc.res.in/imppat/therapeutics/Pinda%20concanensis
Pinus armandii,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20armandii
Pinus canariensis,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20canariensis
Pinus gerardiana,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20gerardiana
Pinus kesiya,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20kesiya
Pinus massoniana,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20massoniana
Pinus merkusii,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20merkusii
Pinus pinaster,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20pinaster
Pinus roxburghii,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20roxburghii
Pinus sylvestris,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20sylvestris
Pinus taeda,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20taeda
Pinus wallichiana,https://cb.imsc.res.in/imppat/therapeutics/Pinus%20wallichiana
Piper aduncum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20aduncum
Piper argyrophyllum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20argyrophyllum
Piper attenuatum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20attenuatum
Piper bantamense,https://cb.imsc.res.in/imppat/therapeutics/Piper%20bantamense
Piper betle,https://cb.imsc.res.in/imppat/therapeutics/Piper%20betle
Piper cubeba,https://cb.imsc.res.in/imppat/therapeutics/Piper%20cubeba
Piper hamiltonii,https://cb.imsc.res.in/imppat/therapeutics/Piper%20hamiltonii
Piper hookeri,https://cb.imsc.res.in/imppat/therapeutics/Piper%20hookeri
Piper longum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20longum
Piper mullesua,https://cb.imsc.res.in/imppat/therapeutics/Piper%20mullesua
Piper nigrum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20nigrum
Piper peepuloides,https://cb.imsc.res.in/imppat/therapeutics/Piper%20peepuloides
Piper retrofractum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20retrofractum
Piper sarmentosum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20sarmentosum
Piper schmidtii,https://cb.imsc.res.in/imppat/therapeutics/Piper%20schmidtii
Piper sylvaticum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20sylvaticum
Piper trichostachyon,https://cb.imsc.res.in/imppat/therapeutics/Piper%20trichostachyon
Piper trioicum,https://cb.imsc.res.in/imppat/therapeutics/Piper%20trioicum
Piper wallichii,https://cb.imsc.res.in/imppat/therapeutics/Piper%20wallichii
Piscidia piscipula,https://cb.imsc.res.in/imppat/therapeutics/Piscidia%20piscipula
Pisonia grandis,https://cb.imsc.res.in/imppat/therapeutics/Pisonia%20grandis
Pistacia chinensis,https://cb.imsc.res.in/imppat/therapeutics/Pistacia%20chinensis
Pistacia khinjuk,https://cb.imsc.res.in/imppat/therapeutics/Pistacia%20khinjuk
Pistacia lentiscus,https://cb.imsc.res.in/imppat/therapeutics/Pistacia%20lentiscus
Pistacia terebinthus,https://cb.imsc.res.in/imppat/therapeutics/Pistacia%20terebinthus
Pistacia vera,https://cb.imsc.res.in/imppat/therapeutics/Pistacia%20vera
Pistia stratiotes,https://cb.imsc.res.in/imppat/therapeutics/Pistia%20stratiotes
Pisum sativum,https://cb.imsc.res.in/imppat/therapeutics/Pisum%20sativum
Pithecellobium dulce,https://cb.imsc.res.in/imppat/therapeutics/Pithecellobium%20dulce
Pithecellobium monadelphum,https://cb.imsc.res.in/imppat/therapeutics/Pithecellobium%20monadelphum
Pittosporum napaulense,https://cb.imsc.res.in/imppat/therapeutics/Pittosporum%20napaulense
Pityrogramma calomelanos,https://cb.imsc.res.in/imppat/therapeutics/Pityrogramma%20calomelanos
Plantago afra,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20afra
Plantago asiatica,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20asiatica
Plantago indica,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20indica
Plantago lanceolata,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20lanceolata
Plantago major,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20major
Plantago ovata,https://cb.imsc.res.in/imppat/therapeutics/Plantago%20ovata
Platanus orientalis,https://cb.imsc.res.in/imppat/therapeutics/Platanus%20orientalis
Platostoma africanum,https://cb.imsc.res.in/imppat/therapeutics/Platostoma%20africanum
Platostoma palustre,https://cb.imsc.res.in/imppat/therapeutics/Platostoma%20palustre
Platycladus orientalis,https://cb.imsc.res.in/imppat/therapeutics/Platycladus%20orientalis
Platycodon grandiflorus,https://cb.imsc.res.in/imppat/therapeutics/Platycodon%20grandiflorus
Plectranthus amboinicus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20amboinicus
Plectranthus barbatus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20barbatus
Plectranthus caninus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20caninus
Plectranthus fruticosus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20fruticosus
Plectranthus glabratus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20glabratus
Plectranthus glandulosus,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20glandulosus
Plectranthus mollis,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20mollis
Plectranthus rotundifolius,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20rotundifolius
Plectranthus scutellarioides,https://cb.imsc.res.in/imppat/therapeutics/Plectranthus%20scutellarioides
Pleiospermium alatum,https://cb.imsc.res.in/imppat/therapeutics/Pleiospermium%20alatum
Pleurospermum angelicoides,https://cb.imsc.res.in/imppat/therapeutics/Pleurospermum%20angelicoides
Pluchea indica,https://cb.imsc.res.in/imppat/therapeutics/Pluchea%20indica
Pluchea lanceolata,https://cb.imsc.res.in/imppat/therapeutics/Pluchea%20lanceolata
Plumbago auriculata,https://cb.imsc.res.in/imppat/therapeutics/Plumbago%20auriculata
Plumbago indica,https://cb.imsc.res.in/imppat/therapeutics/Plumbago%20indica
Plumbago zeylanica,https://cb.imsc.res.in/imppat/therapeutics/Plumbago%20zeylanica
Plumeria alba,https://cb.imsc.res.in/imppat/therapeutics/Plumeria%20alba
Plumeria rubra,https://cb.imsc.res.in/imppat/therapeutics/Plumeria%20rubra
Podocarpus elongatus,https://cb.imsc.res.in/imppat/therapeutics/Podocarpus%20elongatus
Podocarpus macrophyllus,https://cb.imsc.res.in/imppat/therapeutics/Podocarpus%20macrophyllus
Podocarpus neriifolius,https://cb.imsc.res.in/imppat/therapeutics/Podocarpus%20neriifolius
Poeciloneuron indicum,https://cb.imsc.res.in/imppat/therapeutics/Poeciloneuron%20indicum
Pogostemon auricularius,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20auricularius
Pogostemon benghalensis,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20benghalensis
Pogostemon cablin,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20cablin
Pogostemon heyneanus,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20heyneanus
Pogostemon pubescens,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20pubescens
Pogostemon purpurascens,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20purpurascens
Pogostemon stellatus,https://cb.imsc.res.in/imppat/therapeutics/Pogostemon%20stellatus
Polemonium caeruleum,https://cb.imsc.res.in/imppat/therapeutics/Polemonium%20caeruleum
Polianthes tuberosa,https://cb.imsc.res.in/imppat/therapeutics/Polianthes%20tuberosa
Poliomintha incana,https://cb.imsc.res.in/imppat/therapeutics/Poliomintha%20incana
Polyalthia cerasoides,https://cb.imsc.res.in/imppat/therapeutics/Polyalthia%20cerasoides
Polyalthia longifolia,https://cb.imsc.res.in/imppat/therapeutics/Polyalthia%20longifolia
Polyalthia sclerophylla,https://cb.imsc.res.in/imppat/therapeutics/Polyalthia%20sclerophylla
Polyalthia suberosa,https://cb.imsc.res.in/imppat/therapeutics/Polyalthia%20suberosa
Polycarpaea corymbosa,https://cb.imsc.res.in/imppat/therapeutics/Polycarpaea%20corymbosa
Polycarpon prostratum,https://cb.imsc.res.in/imppat/therapeutics/Polycarpon%20prostratum
Polygala arvensis,https://cb.imsc.res.in/imppat/therapeutics/Polygala%20arvensis
Polygala chinensis,https://cb.imsc.res.in/imppat/therapeutics/Polygala%20chinensis
Polygala senega,https://cb.imsc.res.in/imppat/therapeutics/Polygala%20senega
Polygala sibirica,https://cb.imsc.res.in/imppat/therapeutics/Polygala%20sibirica
Polygala vulgaris,https://cb.imsc.res.in/imppat/therapeutics/Polygala%20vulgaris
Polygonatum cirrhifolium,https://cb.imsc.res.in/imppat/therapeutics/Polygonatum%20cirrhifolium
Polygonatum multiflorum,https://cb.imsc.res.in/imppat/therapeutics/Polygonatum%20multiflorum
Polygonatum prattii,https://cb.imsc.res.in/imppat/therapeutics/Polygonatum%20prattii
Polygonatum verticillatum,https://cb.imsc.res.in/imppat/therapeutics/Polygonatum%20verticillatum
Polygonum affine,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20affine
Polygonum aviculare,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20aviculare
Polygonum perfoliatum,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20perfoliatum
Polygonum plebeium,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20plebeium
Polygonum recumbens,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20recumbens
Polygonum suffultum,https://cb.imsc.res.in/imppat/therapeutics/Polygonum%20suffultum
Polypodiodes niponica,https://cb.imsc.res.in/imppat/therapeutics/Polypodiodes%20niponica
Polypodium vulgare,https://cb.imsc.res.in/imppat/therapeutics/Polypodium%20vulgare
Polyscias fruticosa,https://cb.imsc.res.in/imppat/therapeutics/Polyscias%20fruticosa
Polyscias scutellaria,https://cb.imsc.res.in/imppat/therapeutics/Polyscias%20scutellaria
Pongamia pinnata,https://cb.imsc.res.in/imppat/therapeutics/Pongamia%20pinnata
Populus alba,https://cb.imsc.res.in/imppat/therapeutics/Populus%20alba
Populus balsamifera,https://cb.imsc.res.in/imppat/therapeutics/Populus%20balsamifera
Populus deltoides,https://cb.imsc.res.in/imppat/therapeutics/Populus%20deltoides
Populus nigra,https://cb.imsc.res.in/imppat/therapeutics/Populus%20nigra
Populus yunnanensis,https://cb.imsc.res.in/imppat/therapeutics/Populus%20yunnanensis
Portulaca grandiflora,https://cb.imsc.res.in/imppat/therapeutics/Portulaca%20grandiflora
Portulaca oleracea,https://cb.imsc.res.in/imppat/therapeutics/Portulaca%20oleracea
Portulaca pilosa,https://cb.imsc.res.in/imppat/therapeutics/Portulaca%20pilosa
Portulaca quadrifida,https://cb.imsc.res.in/imppat/therapeutics/Portulaca%20quadrifida
Portulaca tuberosa,https://cb.imsc.res.in/imppat/therapeutics/Portulaca%20tuberosa
Potamogeton natans,https://cb.imsc.res.in/imppat/therapeutics/Potamogeton%20natans
Potentilla anserina,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20anserina
Potentilla argentea,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20argentea
Potentilla chinensis,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20chinensis
Potentilla discolor,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20discolor
Potentilla kleiniana,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20kleiniana
Potentilla multifida,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20multifida
Potentilla reptans,https://cb.imsc.res.in/imppat/therapeutics/Potentilla%20reptans
Pourouma guianensis,https://cb.imsc.res.in/imppat/therapeutics/Pourouma%20guianensis
Praecitrullus fistulosus,https://cb.imsc.res.in/imppat/therapeutics/Praecitrullus%20fistulosus
Prangos pabularia,https://cb.imsc.res.in/imppat/therapeutics/Prangos%20pabularia
Premna corymbosa,https://cb.imsc.res.in/imppat/therapeutics/Premna%20corymbosa
Premna herbacea,https://cb.imsc.res.in/imppat/therapeutics/Premna%20herbacea
Premna mollissima,https://cb.imsc.res.in/imppat/therapeutics/Premna%20mollissima
Premna serratifolia,https://cb.imsc.res.in/imppat/therapeutics/Premna%20serratifolia
Premna tomentosa,https://cb.imsc.res.in/imppat/therapeutics/Premna%20tomentosa
Primula denticulata,https://cb.imsc.res.in/imppat/therapeutics/Primula%20denticulata
Primula macrophylla,https://cb.imsc.res.in/imppat/therapeutics/Primula%20macrophylla
Prinsepia utilis,https://cb.imsc.res.in/imppat/therapeutics/Prinsepia%20utilis
Prismatomeris albidiflora,https://cb.imsc.res.in/imppat/therapeutics/Prismatomeris%20albidiflora
Pristimera grahamii,https://cb.imsc.res.in/imppat/therapeutics/Pristimera%20grahamii
Prosopis chilensis,https://cb.imsc.res.in/imppat/therapeutics/Prosopis%20chilensis
Prosopis cineraria,https://cb.imsc.res.in/imppat/therapeutics/Prosopis%20cineraria
Prosopis farcta,https://cb.imsc.res.in/imppat/therapeutics/Prosopis%20farcta
Prosopis glandulosa,https://cb.imsc.res.in/imppat/therapeutics/Prosopis%20glandulosa
Prunella vulgaris,https://cb.imsc.res.in/imppat/therapeutics/Prunella%20vulgaris
Prunus africana,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20africana
Prunus armeniaca,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20armeniaca
Prunus avium,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20avium
Prunus cerasoides,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20cerasoides
Prunus cerasus,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20cerasus
Prunus ceylanica,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20ceylanica
Prunus cornuta,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20cornuta
Prunus domestica,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20domestica
Prunus dulcis,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20dulcis
Prunus jacquemontii,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20jacquemontii
Prunus mahaleb,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20mahaleb
Prunus persica,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20persica
Prunus salicina,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20salicina
Prunus tomentosa,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20tomentosa
Prunus zippeliana,https://cb.imsc.res.in/imppat/therapeutics/Prunus%20zippeliana
Pseudarthria viscida,https://cb.imsc.res.in/imppat/therapeutics/Pseudarthria%20viscida
Pseudelephantopus spicatus,https://cb.imsc.res.in/imppat/therapeutics/Pseudelephantopus%20spicatus
Pseudodrynaria coronans,https://cb.imsc.res.in/imppat/therapeutics/Pseudodrynaria%20coronans
Pseudotsuga menziesii,https://cb.imsc.res.in/imppat/therapeutics/Pseudotsuga%20menziesii
Psidium guajava,https://cb.imsc.res.in/imppat/therapeutics/Psidium%20guajava
Psilotum nudum,https://cb.imsc.res.in/imppat/therapeutics/Psilotum%20nudum
Psophocarpus tetragonolobus,https://cb.imsc.res.in/imppat/therapeutics/Psophocarpus%20tetragonolobus
Psychotria adenophylla,https://cb.imsc.res.in/imppat/therapeutics/Psychotria%20adenophylla
Psydrax dicoccos,https://cb.imsc.res.in/imppat/therapeutics/Psydrax%20dicoccos
Pteridium aquilinum,https://cb.imsc.res.in/imppat/therapeutics/Pteridium%20aquilinum
Pteris cretica,https://cb.imsc.res.in/imppat/therapeutics/Pteris%20cretica
Pteris longipes,https://cb.imsc.res.in/imppat/therapeutics/Pteris%20longipes
Pteris multifida,https://cb.imsc.res.in/imppat/therapeutics/Pteris%20multifida
Pteris vittata,https://cb.imsc.res.in/imppat/therapeutics/Pteris%20vittata
Pteris wallichiana,https://cb.imsc.res.in/imppat/therapeutics/Pteris%20wallichiana
Pterocarpus dalbergioides,https://cb.imsc.res.in/imppat/therapeutics/Pterocarpus%20dalbergioides
Pterocarpus macrocarpus,https://cb.imsc.res.in/imppat/therapeutics/Pterocarpus%20macrocarpus
Pterocarpus marsupium,https://cb.imsc.res.in/imppat/therapeutics/Pterocarpus%20marsupium
Pterocarpus santalinus,https://cb.imsc.res.in/imppat/therapeutics/Pterocarpus%20santalinus
Pterocephalus hookeri,https://cb.imsc.res.in/imppat/therapeutics/Pterocephalus%20hookeri
Pterolobium hexapetalum,https://cb.imsc.res.in/imppat/therapeutics/Pterolobium%20hexapetalum
Pterospermum acerifolium,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20acerifolium
Pterospermum canescens,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20canescens
Pterospermum lanceifolium,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20lanceifolium
Pterospermum semisagittatum,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20semisagittatum
Pterospermum suberifolium,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20suberifolium
Pterospermum xylocarpum,https://cb.imsc.res.in/imppat/therapeutics/Pterospermum%20xylocarpum
Pterygota alata,https://cb.imsc.res.in/imppat/therapeutics/Pterygota%20alata
Pueraria montana,https://cb.imsc.res.in/imppat/therapeutics/Pueraria%20montana
Pueraria phaseoloides,https://cb.imsc.res.in/imppat/therapeutics/Pueraria%20phaseoloides
Pueraria tuberosa,https://cb.imsc.res.in/imppat/therapeutics/Pueraria%20tuberosa
Pulicaria angustifolia,https://cb.imsc.res.in/imppat/therapeutics/Pulicaria%20angustifolia
Pulicaria dysenterica,https://cb.imsc.res.in/imppat/therapeutics/Pulicaria%20dysenterica
Pulicaria salviifolia,https://cb.imsc.res.in/imppat/therapeutics/Pulicaria%20salviifolia
Pulicaria undulata,https://cb.imsc.res.in/imppat/therapeutics/Pulicaria%20undulata
Punica granatum,https://cb.imsc.res.in/imppat/therapeutics/Punica%20granatum
Pupalia lappacea,https://cb.imsc.res.in/imppat/therapeutics/Pupalia%20lappacea
Putranjiva roxburghii,https://cb.imsc.res.in/imppat/therapeutics/Putranjiva%20roxburghii
Pycnanthemum flexuosum,https://cb.imsc.res.in/imppat/therapeutics/Pycnanthemum%20flexuosum
Pycnanthemum virginianum,https://cb.imsc.res.in/imppat/therapeutics/Pycnanthemum%20virginianum
Pycnocycla aucherana,https://cb.imsc.res.in/imppat/therapeutics/Pycnocycla%20aucherana
Pyracantha crenulata,https://cb.imsc.res.in/imppat/therapeutics/Pyracantha%20crenulata
Pyrola decorata,https://cb.imsc.res.in/imppat/therapeutics/Pyrola%20decorata
Pyrola rotundifolia,https://cb.imsc.res.in/imppat/therapeutics/Pyrola%20rotundifolia
Pyrolirion flavum,https://cb.imsc.res.in/imppat/therapeutics/Pyrolirion%20flavum
Pyrostegia venusta,https://cb.imsc.res.in/imppat/therapeutics/Pyrostegia%20venusta
Pyrrosia lingua,https://cb.imsc.res.in/imppat/therapeutics/Pyrrosia%20lingua
Pyrularia edulis,https://cb.imsc.res.in/imppat/therapeutics/Pyrularia%20edulis
Pyrus calleryana,https://cb.imsc.res.in/imppat/therapeutics/Pyrus%20calleryana
Pyrus communis,https://cb.imsc.res.in/imppat/therapeutics/Pyrus%20communis
Pyrus pashia,https://cb.imsc.res.in/imppat/therapeutics/Pyrus%20pashia
Quassia amara,https://cb.imsc.res.in/imppat/therapeutics/Quassia%20amara
Quassia indica,https://cb.imsc.res.in/imppat/therapeutics/Quassia%20indica
Quercus acutissima,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20acutissima
Quercus glauca,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20glauca
Quercus ilex,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20ilex
Quercus incana,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20incana
Quercus infectoria,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20infectoria
Quercus oblongata,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20oblongata
Quercus robur,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20robur
Quercus semecarpifolia,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20semecarpifolia
Quercus suber,https://cb.imsc.res.in/imppat/therapeutics/Quercus%20suber
Quillaja saponaria,https://cb.imsc.res.in/imppat/therapeutics/Quillaja%20saponaria
Radermachera sinica,https://cb.imsc.res.in/imppat/therapeutics/Radermachera%20sinica
Radermachera xylocarpa,https://cb.imsc.res.in/imppat/therapeutics/Radermachera%20xylocarpa
Ranunculus arvensis,https://cb.imsc.res.in/imppat/therapeutics/Ranunculus%20arvensis
Ranunculus lingua,https://cb.imsc.res.in/imppat/therapeutics/Ranunculus%20lingua
Ranunculus sceleratus,https://cb.imsc.res.in/imppat/therapeutics/Ranunculus%20sceleratus
Raphanus raphanistrum,https://cb.imsc.res.in/imppat/therapeutics/Raphanus%20raphanistrum
Rauvolfia hookeri,https://cb.imsc.res.in/imppat/therapeutics/Rauvolfia%20hookeri
Rauvolfia micrantha,https://cb.imsc.res.in/imppat/therapeutics/Rauvolfia%20micrantha
Rauvolfia serpentina,https://cb.imsc.res.in/imppat/therapeutics/Rauvolfia%20serpentina
Rauvolfia tetraphylla,https://cb.imsc.res.in/imppat/therapeutics/Rauvolfia%20tetraphylla
Rauvolfia verticillata,https://cb.imsc.res.in/imppat/therapeutics/Rauvolfia%20verticillata
Reichardia tingitana,https://cb.imsc.res.in/imppat/therapeutics/Reichardia%20tingitana
Reissantia grahamii,https://cb.imsc.res.in/imppat/therapeutics/Reissantia%20grahamii
Reissantia indica,https://cb.imsc.res.in/imppat/therapeutics/Reissantia%20indica
Remirea maritima,https://cb.imsc.res.in/imppat/therapeutics/Remirea%20maritima
Reseda luteola,https://cb.imsc.res.in/imppat/therapeutics/Reseda%20luteola
Reseda odorata,https://cb.imsc.res.in/imppat/therapeutics/Reseda%20odorata
Reynoutria multiflora,https://cb.imsc.res.in/imppat/therapeutics/Reynoutria%20multiflora
Rhamnus napalensis,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20napalensis
Rhamnus procumbens,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20procumbens
Rhamnus triquetra,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20triquetra
Rhamnus virgata,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20virgata
Rhamnus virgatus,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20virgatus
Rhamnus wightii,https://cb.imsc.res.in/imppat/therapeutics/Rhamnus%20wightii
Rhaponticum repens,https://cb.imsc.res.in/imppat/therapeutics/Rhaponticum%20repens
Rhazya stricta,https://cb.imsc.res.in/imppat/therapeutics/Rhazya%20stricta
Rheum australe,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20australe
Rheum emodi,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20emodi
Rheum moorcroftianum,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20moorcroftianum
Rheum officinale,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20officinale
Rheum palmatum,https://cb.imsc.res.in/imppat/therapeutics/Rheum%20palmatum
